candidate_id,candidate_name,state_abbreviation,congressional_district,party,cash_on_hand,disbursements,receipts,ind_support,ind_oppose,party_expenditures
H6VA04061,"MCEACHIN, ASTON DONALD",VA,4,Democrat,338961,231507,361336,0,2266,0
H6VT00160,"WELCH, PETER",VT,0,Democrat,2172790,174221,239704,0,0,0
H6WA07458,"JAYAPAL, PRAMILA",WA,7,Democrat,2375893,620948,1213228,10,0,0
H6WA09025,"SMITH, D. ADAM",WA,9,Democrat,838687,246913,499772,10,0,0
H6WI03099,"KIND, RONALD JAMES",WI,3,Democrat,1257021,353030,732879,0,0,0
H6WI08155,"GALLAGHER, MICHAEL JOHN",WI,8,Republican,2671855,336927,1839421,90746,0,0
H6WY00159,"CHENEY, ELIZABETH MRS.",WY,0,Republican,3681531,1607750,5135713,0,59084,0
H8AL02171,"MOORE, FELIX BARRY",AL,2,Republican,219757,132187,350504,290,0,0
H8AZ01104,"KIRKPATRICK, ANN",AZ,2,Democrat,0,0,0,0,0,0
H8AZ04165,"DISANTO, DELINA",AZ,4,Democrat,26858,64076,84961,0,0,0
H8AZ05154,"GREENE, JOAN",AZ,5,Democrat,0,25006,20769,0,0,0
H8AZ08083,"TIPIRNENI, HIRAL VYAS",AZ,6,Democrat,0,58763,23790,0,0,0
H8AZ08158,"LESKO, DEBBIE",AZ,8,Republican,908388,244132,463887,11327,0,0
H8AZ09040,"STANTON, GREG",AZ,9,Democrat,1323877,389064,668286,0,0,0
H8CA01109,"THOMPSON, MIKE MR.",CA,4,Democrat,1690922,583302,528053,0,0,0
H8CA04152,"MCCLINTOCK, THOMAS",CA,5,Republican,361473,327654,518126,0,0,0
H8CA05035,"PELOSI, NANCY",CA,12,Democrat,8872565,6834136,9407328,0,36667,0
H8CA09060,"LEE, BARBARA",CA,13,Democrat,228427,742202,760255,0,0,0
H8CA10126,"HARDER, JOSH",CA,13,Democrat,5692017,674485,2896740,0,0,0
H8CA10167,"COX, TERRENCE JOHN (TJ)",CA,21,Democrat,0,0,0,4985,0,0
H8CA12098,"ESHOO, ANNA G",CA,18,Democrat,1004995,403564,855760,0,0,0
H8CA12171,"SPEIER, JACKIE",CA,14,Democrat,1888723,160389,269341,0,0,0
H8CA12262,"BUTTAR, SHAHID",CA,12,Democrat,8970,103891,90445,0,0,0
H8CA20059,"NUNES, DEVIN G.",CA,22,Republican,11805658,2422323,3320027,0,0,0
H8CA29100,"DUENAS, ANGELICA MARIA",CA,29,Democrat,14576,13647,26767,0,0,0
H8CA34068,"NAPOLITANO, GRACE",CA,31,Democrat,568519,21110,56299,0,0,0
H8CA34266,"GOMEZ, JIMMY",CA,34,Democrat,909226,152718,572425,0,0,0
H8CA39240,"KIM, YOUNG",CA,40,Republican,1950235,1038773,2580666,100000,0,0
H8CA41170,"SMITH, AJA",CA,41,Republican,12142,111929,123055,0,0,0
H8CA45130,"PORTER, KATHERINE",CA,47,Democrat,14536947,3341059,7610254,29520,0,0
H8CA47078,"BRISCOE, JOHN",CA,42,Republican,255307,4583,250000,0,0,0
H8CA48035,"ROUDA, HARLEY E JR",CA,48,Democrat,604009,562699,1096628,-0,0,0
H8CA49058,"LEVIN, MIKE",CA,49,Democrat,2296241,652857,1446837,8216,0,0
H8CA49074,"JACOBS, SARA",CA,51,Democrat,463274,590154,951261,0,0,0
H8CA49108,"MARYOTT, BRIAN L MR",CA,49,Republican,1188191,503520,1679916,0,0,0
H8CO02160,"NEGUSE, JOSEPH",CO,2,Democrat,1502285,345870,954650,0,0,0
H8CO05171,"MURPHY, MARCUS",CO,5,Other,5013,646,646,0,0,0
H8CT01046,"LARSON, JOHN B",CT,1,Democrat,783131,280044,640800,0,0,0
H8CT04172,"HIMES, JIM",CT,4,Democrat,1816507,317444,310751,0,0,0
H8CT05245,"HAYES, JAHANA",CT,5,Democrat,1364700,333542,668635,0,0,0
H8DE01044,"MURPHY, LEE",DE,0,Republican,44645,18778,63374,0,0,0
H8FL01107,"EHR, PHILLIP CHARLES",FL,1,Democrat,5620,138060,19032,0,0,0
H8FL06148,"WALTZ, MICHAEL",FL,6,Republican,1216505,884610,1216655,86054,0,0
H8FL15107,"POSEY, BILL",FL,8,Republican,289767,163063,282865,583,0,0
H8FL17053,"STEUBE, GREG",FL,17,Republican,524378,242703,443304,0,0,0
H8FL20032,"CHERFILUS-MCCORMICK, SHEILA",FL,20,Democrat,1316069,4762377,6038485,0,0,0
H8FL27185,"SALAZAR, MARIA ELVIRA",FL,27,Republican,806581,942645,1727968,0,16250,0
H8GA06393,"MCBATH, LUCIA KAY MS.",GA,6,Democrat,1954608,638989,2453668,0,0,0
H8GA07201,"BOURDEAUX, CAROLYN",GA,7,Democrat,1701258,387223,1974533,0,0,0
H8GA10197,"JOHNSON-GREEN, TABITHA",GA,10,Democrat,125,5469,5595,0,0,0
H8GU01020,"SAN NICOLAS, MICHAEL F.Q. MR.",GU,0,Democrat,32257,107,11500,0,0,0
H8IA02043,"MILLER-MEEKS, MARIANNETTE JANE",IA,1,Republican,1472499,443968,1464055,1568,8333,0
H8IA03124,"AXNE, CINDY",IA,3,Democrat,1601523,468775,2050778,4000,5000,0
H8ID01124,"FULCHER, RUSSELL",ID,1,Republican,153926,116644,167739,290,0,0
H8ID02064,"SIMPSON, MICHAEL",ID,2,Republican,345944,257535,427165,0,0,0
H8IL03102,"NEWMAN, MARIE",IL,6,Democrat,437873,355223,690256,10,0,0
H8IL04134,"GARCIA, JESUS",IL,4,Democrat,268321,205469,347033,0,0,0
H8IL06139,"CASTEN, SEAN",IL,6,Democrat,1049642,497733,1201237,0,0,0
H8IL09067,"SCHAKOWSKY, JANICE D",IL,9,Democrat,851301,484176,586423,0,0,0
H8IL14067,"FOSTER, G. WILLIAM (BILL)",IL,11,Democrat,3974973,356910,595682,0,0,0
H8IL14174,"UNDERWOOD, LAUREN",IL,14,Democrat,1765061,1243411,2470574,45073,0,0
H8IL16153,"MARTER, JAMES THOMAS",IL,14,Republican,17005,23055,39986,0,0,0
H8IN04199,"BAIRD, JAMES R DR.",IN,4,Republican,216147,66805,34684,0,0,0
H8IN06129,"PENCE, GREGORY J.",IN,6,Republican,416534,921928,827635,0,0,0
H8IN07184,"CARSON, ANDRE",IN,7,Democrat,916742,277462,206034,10,0,0
H8KS03155,"DAVIDS, SHARICE",KS,3,Democrat,1785081,715481,2021412,2000,0,0
H8KY02031,"GUTHRIE, S. BRETT HON.",KY,2,Republican,2335233,396293,874852,0,0,0
H8KY03187,"CRAVEN , MIKE",KY,3,Republican,104814,5945,110759,0,0,0
H8MA03106,"TRAHAN, LORI",MA,3,Democrat,1109680,229868,1053585,0,0,0
H8MA07032,"PRESSLEY, AYANNA",MA,7,Democrat,536911,535499,571373,0,255000,0
H8MD01094,"HARRIS, ANDREW P",MD,1,Republican,1386304,242444,585570,580,0,0
H8MD06143,"MILLER, ARUNA",MD,6,Democrat,276346,10376,286722,0,0,0
H8ME01120,"PINGREE, CHELLIE M",ME,1,Democrat,540937,72158,166437,0,0,0
H8ME02185,"GOLDEN, JARED",ME,2,Democrat,1261728,551554,1682421,147192,0,0
H8MI08102,"SLOTKIN, ELISSA",MI,8,Democrat,3761115,659300,2853735,0,0,0
H8MI09118,"LEVIN, ANDY",MI,9,Democrat,935645,403469,910636,0,0,0
H8MI11254,"STEVENS, HALEY",MI,11,Democrat,1546690,451906,1913603,0,0,0
H8MI13250,"TLAIB, RASHIDA",MI,12,Democrat,1161073,580954,1350295,0,268333,0
H8MN03143,"PHILLIPS, DEAN",MN,3,Other,595365,494528,871827,243,0,0
H8MN05239,"OMAR, ILHAN",MN,5,Other,273080,1070597,1175907,0,0,0
H8MN08043,"STAUBER, PETER ALLEN",MN,8,Republican,739357,359968,1096558,0,1848,0
H8MO01143,"BUSH, CORI",MO,1,Democrat,340934,716244,972675,0,0,0
H8MO06092,"MARTIN, HENRY ROBERT",MO,6,Democrat,4468,24880,29368,0,0,0
H8MO09153,"LUETKEMEYER, W BLAINE",MO,3,Republican,2402525,354242,551363,0,0,0
H8MP00041,"SABLAN, GREGORIO KILILI CAMACHO REP.",MP,0,Independent,86454,8385,9692,0,0,0
H8NC08109,"HUFFMAN, SCOTT",NC,10,Democrat,11233,17290,23890,0,0,0
H8NC13067,"MANNING, KATHY",NC,6,Democrat,777954,359730,825344,0,0,0
H8ND00096,"ARMSTRONG, KELLY",ND,0,Republican,379490,464689,538471,0,0,0
H8NH01210,"PAPPAS, CHRIS",NH,1,Democrat,1025429,310856,1122373,0,0,0
H8NJ02166,"VAN DREW, JEFF MR",NJ,2,Republican,704059,784725,1296906,0,0,0
H8NJ03206,"KIM, ANDY",NJ,3,Democrat,2679238,479073,2606477,10,0,0
H8NJ04014,"SMITH, CHRISTOPHER H",NJ,4,Republican,405006,159340,422772,144861,16250,0
H8NJ07223,"MALINOWSKI, TOM",NJ,7,Democrat,2106872,546395,2602171,10,9012,0
H8NJ11142,"SHERRILL, MIKIE",NJ,11,Democrat,4561710,697293,2127282,843,0,0
H8NM01331,"HAALAND, DEBRA",NM,1,Democrat,245469,147268,1895,0,0,0
H8NM02156,"HERRELL, STELLA YVETTE",NM,2,Republican,980688,426400,1352544,493359,859,0
H8NV03036,"TITUS, DINA",NV,1,Democrat,604690,120544,396344,0,0,0
H8NY01148,"ZELDIN, LEE MICHAEL",NY,1,Republican,54639,804518,687721,1269305,0,0
H8NY06048,"MEEKS, GREGORY W.",NY,5,Democrat,1203195,534146,955869,0,0,0
H8NY11097,"DECILLIS, ALFRED MICHAEL",NY,11,Democrat,0,33536,33536,0,0,0
H8NY15148,"OCASIO-CORTEZ, ALEXANDRIA",NY,14,Democrat,5789884,4920979,6413480,0,268333,0
H8NY19181,"DELGADO, ANTONIO",NY,19,Democrat,5011960,506444,2453614,2000,0,0
H8NY21203,"TONKO, PAUL DAVID",NY,20,Democrat,1051560,345595,585495,0,0,0
H8NY25105,"MORELLE, JOSEPH D",NY,25,Democrat,302801,214230,356856,0,0,0
H8OH01043,"CHABOT, STEVE",OH,1,Republican,433071,222791,621354,0,0,0
H8OH05036,"LATTA, ROBERT EDWARD",OH,5,Republican,857722,368918,507176,0,0,0
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,Republican,629473,137139,723562,0,0,0
H8OH15076,"STIVERS, STEVE MR.",OH,15,Republican,528950,2029419,1436506,0,0,0
H8OH16124,"GONZALEZ, ANTHONY E",OH,16,Republican,1257816,670295,1363176,0,26333,0
H8OK01157,"HERN, KEVIN",OK,1,Republican,479364,341530,491496,0,0,0
H8OR05107,"SCHRADER, KURT",OR,5,Democrat,3279125,220162,982788,0,0,0
H8PA04116,"DEAN, MADELEINE",PA,4,Democrat,708583,376816,510805,0,0,0
H8PA05071,"THOMPSON, GLENN MR.",PA,15,Republican,297610,735019,939452,0,0,0
H8PA06087,"HOULAHAN, CHRISSY",PA,6,Democrat,4215993,413045,1519781,833,0,0
H8PA07200,"SCANLON, MARY GAY",PA,5,Democrat,374503,274408,430232,0,0,0
H8PA10147,"MEUSER, DANIEL",PA,9,Republican,147351,346924,353666,0,0,0
H8PA13125,"JOYCE, JOHN",PA,13,Republican,1067307,84104,432528,0,0,0
H8PA15229,"WILD, SUSAN",PA,7,Democrat,1368714,396627,1686644,0,0,0
H8PA18181,"LAMB, CONOR",PA,17,Democrat,0,0,0,0,0,0
H8PA18199,"RESCHENTHALER, GUY MR.",PA,14,Republican,557924,703204,573548,0,0,0
H8SC04250,"TIMMONS, WILLIAM R IV",SC,4,Republican,96213,191600,279123,0,0,0
H8SC05158,"NORMAN, RALPH W. JR.",SC,5,Republican,396717,634314,303092,0,0,0
H8SD01055,"JOHNSON, DUSTY",SD,0,Republican,1713183,159419,822461,0,0,0
H8TN02119,"BURCHETT, TIM",TN,2,Republican,727333,432030,565685,0,0,0
H8TN06094,"ROSE, JOHN W.",TN,6,Republican,801780,170868,518273,0,0,0
H8TN07076,"GREEN, MARK DR.",TN,7,Republican,406494,568323,699610,580,0,0
H8TX02166,"CRENSHAW, DANIEL",TX,2,Republican,4229233,5789903,8166421,0,1625,0
H8TX03123,"TAYLOR, NICHOLAS V.",TX,3,Republican,1114539,348043,1440084,0,0,0
H8TX05144,"GOODEN, LANCE",TX,5,Republican,435439,340898,323802,0,0,0
H8TX06233,"WRIGHT, RON",TX,6,Republican,0,18864,12031,0,0,0
H8TX07140,"FLETCHER, ELIZABETH",TX,7,Democrat,1797216,300423,2036542,0,0,0
H8TX16109,"ESCOBAR, VERONICA",TX,16,Democrat,422143,251653,388941,0,0,0
H8TX16125,"GARCIA-URESTE, ALIA",TX,23,Republican,1072,97933,98330,0,0,0
H8TX21307,"ROY, CHIP",TX,21,Republican,928301,506014,970733,13187,0,0
H8TX21331,"GARZA, MAURO EVERETT MR.",TX,15,Republican,365359,74435,393943,0,0,0
H8TX27049,"CLOUD, MICHAEL",TX,27,Republican,362616,244540,364785,290,0,0
H8TX29052,"GARCIA, SYLVIA R",TX,29,Democrat,403800,112227,268428,0,0,0
H8TX32098,"ALLRED, COLIN",TX,32,Democrat,1591400,453968,1885946,0,0,0
H8UT03238,"CURTIS, JOHN",UT,3,Republican,717479,358098,724272,0,0,0
H8VA01147,"WITTMAN, ROBERT J MR.",VA,1,Republican,356284,308350,477303,0,0,0
H8VA02111,"LURIA, ELAINE",VA,2,Democrat,1796969,526345,2181139,0,2440,0
H8VA06104,"CLINE, BENJAMIN LEE",VA,6,Republican,342506,164565,268297,292,0,0
H8VA06138,"LEWIS, JENNIFER LYNN",VA,6,Democrat,23048,1473,17701,0,0,0
H8VA07094,"SPANBERGER, ABIGAIL",VA,7,Democrat,2435997,373680,2227544,1178299,2307,0
H8VA10106,"WEXTON, JENNIFER",VA,10,Democrat,2421079,461890,742271,0,2250,0
H8VA11062,"CONNOLLY, GERALD EDWARD",VA,11,Democrat,3448790,315429,872299,97633,0,0
H8WA08189,"SCHRIER, KIM DR.",WA,8,Democrat,3203919,500208,1986374,10,0,0
H8WI01156,"STEIL, BRYAN GEORGE",WI,1,Republican,1198264,413135,1235896,0,0,0
H8WV03097,"MILLER, CAROL DEVINE",WV,3,Republican,120376,275197,228566,0,0,0
